title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Our use of ThunderTix software has made our ticket sales so much easier,Vance E.,Web Developer,"Computer Software, 1-10 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 19, 2018",5,4,5,5,4,9.0,,"Pros: It is fairly intuitive to set up our ticket sales. I have been impressed with all the features for setting up multiple nights, etc. Our customers have found the interface to be straight forward and easy to operate. It has taken a lot of the pain out of handling tickets. The reporting features after closing night are especially nice.","Cons: It is not very easy to block out unavailable seats for certain nights, or reduce the cost of a seat in the case of an obstructed view.",Overall: Ease of ticket sales seat up. Configuration of seating plans. Reporting features.,
I found this software to be workable and easily tailored. The Customer Service is extraordinary.,Sonja G.,Executive Assistant,"Government Administration, 1001-5000 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Apr 11, 2018",5,5,5,5,5,10.0,,"Pros: Customer Service.! They answer quickly and most often with an easy fix or work around. I also like the way it looks to the consumer - clean, accurate, safe.",Cons: Some site limitations due to coding. I would prefer a little more latitude with fonts and styles. And every once in a while a little glitch or idea needs time to work through the sales team.,,
We're pleased with the experience,Heather C.,,,,NO,Source: Capterra,"Nov 18, 2016",5,5,3,5,5,10.0,"Comments: We are pleased with the ease of use, we'd like to see a few more features like an Android App for selling and scanning & an option for a shopping cart to avoid having our customers make multiple purchases. Overall, however, we are very pleased. Pam is a tremendous help and always ready with just the answer we need.",,,,
Incredbile Product and Unbelievable Service!,Kelly W.,Audience Development Manager,,,NO,Source: Capterra,"May 09, 2014",5,5,3,5,5,10.0,Comments: Our Company has used other ticketing software in the past and we are so glad we made the switch to ThunderTix!,,,,
Easy once you're rolling,Jessica F.,President,,Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 20, 2018",4,4,5,3,5,10.0,,Pros: I love the convenience of the spreadsheet of tickets sold along w emails and type of ticket purchased,Cons: It's tough to navigate initially. I actually had to write the steps since I wasn't checking every day to remember,,
Simple and intuitive,Colleen F.,President,,Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 20, 2018",4,5,5,5,5,10.0,,Pros: The simplicity of the program that allowed me to quickly and easily find the information I needed. The ability to track in real-time our sales progress.,"Cons: I had a little bit of trouble getting certain parts of the website to work on my mobile devices, but was able to find ways to work around the glitches.",,
Thundertix has been a great addition for our company.........,Angie R.,Business Manager,,,NGC,Source: Capterra,"Mar 15, 2011",4,4,5,4,5,10.0,,Pros: We have been pleased with Thundertix overall. This system is user friendly and the customer support is great when you need assistance. It is nice to have a ticketing system where the user can be so hands on.,"Cons: The customization aspect is the only con. In order to customize this system to fit your needs such as reports, you are charged an hourly rate in addition to your regular monthly maintenance fee.",Overall: I would definetly recommend using this ticketing system versus the competitors. The best part is that our money goes directly into our bank account daily instead of waiting to get our money after the Event is over.,
Love it,Nicole S.,Business manager,"Sports, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jan 25, 2019",5,5,5,5,4,10.0,,Pros: This software is easy to use and very versatile!,Cons: If I sell a season pass and they switch seats I have to exchange every single seat instead of just picking another one for all the games.,Overall: Awesome! The support is second to none. They ALWAYS get back to me quickly and always fix any issues I have.,
I have found this to be the most user friendly ticketing system.,Matthew R.,Creative Director,,Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 24, 2018",5,5,5,4,4,10.0,,"Pros: The ease of use for both the customer and the theater.

The mobile app is great with a few exceptions","Cons: Mobile app is the only con, but can be fixed with a few things. It won't allow you to make edits to events nor see guest lists. With these two fixes it could be perfect.",,
"Robust, Flexible, and Best Customer Service",Sally S.,Art Director/Event Marketing,,,NGC,Source: Capterra,"Apr 27, 2015",5,5,5,5,4,10.0,"Comments: My company runs a small event series several days a year. We're a small company and we're not a venue, so we really need a flexible ticketing system that has a strong customer service department to make up for our lack of expertise and personnel. ThunderTix perfectly fits our needs for that reason. Any time one of us has a question about how to use the software, the ThunderTix team quickly provides us with solutions in a professional and friendly manner. We looked into the ""big name"" competitors for our ticketing needs and found ThunderTix to be more affordable, be more flexible, and have better support. Two thumbs WAY up for ThunderTix!!",,,,
Thank you ThunderTix!!,Vicki C.,Business Manager,,,NGC,Source: Capterra,"Jan 19, 2015",5,5,5,5,4,10.0,"Comments: Shadowlight Theatre is very pleased with the ticketing and customer service ThunderTix offers. The website is very easy to use on the admin side as well as the customers. When we have questions that cannot be answered on the website help feature, customer service is prompt, efficient, and very friendly. The reports are accurate easy to download and simple to use. We enjoy using the Mail Chimp integration to market to our existing customers. The up load to Mail Chimp is very fast and has saved us hours of input work! We are very pleased with the continual upgrades to the website... it just keeps getting better! THANK YOU!!",,,,
I've done the research & ThunderTix is the best.,Jim S.,Managing Director,,,NGC,Source: Capterra,"Aug 01, 2014",5,5,5,5,4,10.0,"Comments: When we opened our theatre in 2010, we were using an industry-leading software (that shall remain nameless) that was costing us a ridiculous amount of money. In 2012, after hefty research on the competition, we switched to ThunderTix for budget reasons, and though it started off a bit bare-bones, the amount of growth and the personalized attention to our needs has been nothing short of stellar. Pam & Stacy are amazing to work with, and the price is absolutely unbeatable. There are still features the bigger guys have that Ttix doesn't, but the company is constantly growing and improving, and I'm a very satisfied customer.",,,,
"Great product, great company",Deirdre R.,Treasurer,,Used the software for: 2+ years,NO,Source: Capterra,"Aug 09, 2017",5,5,5,5,4,10.0,,"Pros: Great service, little downtime, lots of flexibility, terrific communication from the team, and very responsive to questions and suggestions.","Cons: This is not the least expensive software on the market. But you get what you pay for, and with this software you get a real quality product.",,
Newport Walking Tours review,Brad H.,Managing Partner,,,NO,Source: Capterra,"Feb 07, 2014",4,4,5,5,4,10.0,Comments: We have been very impressed with the commitment to ongoing improvements by Thundertix. Our company switched to a different ticketing system for almost a year. The reason for the switch was primarily cost driven. The rival service advertised similar features but the reality was far from what was advertised. The customer service was nonexistent with the other company. Thundertix has been very responsive with technical support and advice on how we can improve the ticketing experience for our customers. I would recommend Thundertix to any company that wants a reliable way to sell and manage tickets to their events.,,,,
Best in the business!,Joanna C.,,,,NO,Source: Capterra,"Mar 30, 2017",5,5,5,5,4,10.0,"Comments: HCCC has used Thundertix for four concerts now - two concerts in one venue and the other two in our current venue. The setup process for each concert as well as for each venue was very easy. Customer service has been consistently excellent - questions are answered quickly and accurately. Our guests have expressed their appreciation for some of the features Thundertix offers, such as the reminder email for upcoming concerts. Leadership is looking forward to using the survey feature for our current concert in April. I give Thundertix the highest rating possible!",,,,
"Great Features,Easy to Use",Katie W.,Office Manager,,,NO,Source: Capterra,"Feb 16, 2016",4,5,5,5,4,10.0,"Comments: Pros: very user friendly, easy to set up, excellent reporting features.

Cons: Pages are a bit slow to load, cannot purchase different prices/days at the same time (unless all are general admission).

The setup was a snap and the ease of use can't be beat, but the load time does need to be a bit faster. It would be nice to do different sections/days/priced events in the same shopping cart also. But overall, fantastic!",,,,
The website was very clear to understand and the platform was VERY user-friendly.,Thomas G.,Director,,Used the software for: 6-12 months,NO,Source: Capterra,"Jan 31, 2018",4,4,3,3,4,8.0,,Pros: The issues we did encounter were mainly on our end but the tech support on their end always came through to deliver very easy solutions.,"Cons: The feedback was through e-mail, which sometimes took longer than we would have liked. The response was always same day though.",,
Thundertix review,Julie H.,Pto President,"Fund-Raising, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jan 25, 2019",5,5,5,5,4,10.0,,Pros: It's easy to manage and navigate through.,Cons: Haven't found anything yet. We just started with it,"Overall: The app is easy to install, straightforward and easy to use and navigate through. Has the essential features we needed for our event.

Ticket sales, etc",
"""Over the Top"" Customer Service and Product!",Joanna C.,Director of Finance,,,NGC,Source: Capterra,"Mar 11, 2016",5,5,5,5,4,10.0,"Comments: From the very first contact with ThunderTix over the phone, I knew I had found the right ticketing system for our choir. Every question was answered confidently. Details of the system were explained in very understandable laymen terms. Limitations of the ticketing system were offered honestly with explanations of how to overcome them. After deciding on ThunderTix, I was walked through the steps of set-up quickly and easily. The choir's performance ticket system was launched within a few short days! I have not had one issue with any sales to date. Love it!",,,,
GREAT SOFTWARE! Easy to use + perfect customer support!,ANDREW P.,Owner/Art Director,,,NGC,Source: Capterra,"Mar 24, 2015",5,5,5,5,4,10.0,"Comments: At first, I was a little worried that the service might be too expensive, but after using ThunderTix, we are thrilled that we made the right investment into our online box office. Not only is ThunderTix easy to setup, but their customer service is the best in the business with a knowledgeable staff that actually KNOWS the software, and offers easy-to-follow instruction. We have handed this off to our client & our client is thrilled about the ease of use, the reports, and the customization for their events & shows! A+ service + software all-around! Highly recommend!",,,,
THE BEST customer service!,Michael R.,Volunteer,"Non-Profit Organization Management, 1-10 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Mar 31, 2017",5,5,5,5,5,10.0,,Pros: Easy to use. Great customer service when you do need assistance.,Cons: I don't have anything negative to say.,Overall: I'm so impressed with the ability to talk to the same people any time I need assistance with my account. ThunderTix had been a cost effective service that meets all of our needs and I wouldn't consider any other service.,Recommendations to other buyers: Once I used the software for a couple of events I became comfortable with using all the features of the software. It's simple to learn and use.
Great Customer Support,Rodney W.,Owner,,,NGC,Source: Capterra,"Mar 26, 2015",5,5,5,5,5,10.0,"Comments: Being new in this industry, I did considerable research before deciding which ticket sale system I wanted to commit to. I've been using TT now for almost 3 weeks and have no regrets the choice. They had me up and going quickly and made it very easy on my end. The price is better than the other options I considered, and the system offers many excellent features. I have had very few needs to contact customer service, but each time I did they were very helpful answering my questions quickly. I highly recommend ThunderTix.",,,,
The Best in the Industry,Brian B.,Board Member - IT,,,NGC,Source: Capterra,"Mar 07, 2016",5,5,5,5,5,10.0,"Comments: We have been with ThunderTix for over a decade and we wouldn't think of even considering going anywhere else. From the beginning ThunderTix always gave us the best return on investment. The system is so easy to use from both the managing side as well as from the consumer side. Their customer service is ""top notch""! In the unlikely event you encounter issues with the system, they are extremely quick to respond to emails and calls. Our theatre would highly recommend their service to anyone.",,,,
My company has been using this software for over a year and we like it very much!,Christine G.,Front Desk / Graphic Design,,Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 25, 2018",5,5,5,5,5,10.0,,Pros: It is extremely user-friendly and has great features to make the experience of ticket-selling easy for the seller and professional for the buyer.,"Cons: My only complaint would be the kick-out time for buying. It would be great if we could choose the time limit ourselves. Also, the scroll bar for the event listing page needs to be bigger and more prominent.",,
Thundertix solved all our ticketing woes. Their system is exactly what we needed.,Joshua F.,Entertainment Director,,Used the software for: Less than 6 months,NO,Source: Capterra,"Feb 12, 2018",5,5,5,5,5,10.0,,"Pros: Ease of use to be able to jump right in. The software is very easy to learn. Anything you do not know immediately, there is a video to help you see how.",,,
First time experience and still in the early stages of working with this platform,Jesse M.,Executive Director,,,NO,Source: Capterra,"Aug 26, 2015",4,4,5,5,5,10.0,"Comments: We had an experience with an online error in regards to customers being able to purchase and process payments and my account manager, Pam Mason, was extremely helpful in diagnosing our problem and providing the assistance and guidance we needed to help us remedy the problem. Pam was readily available, receptive to our problem, and solution oriented providing a high level of customer service which has really reinforced for us that we made the right decision in choosing ThunderTix for our event.",,,,
Easiest ticketing system I've seen in use!,Stacy H.,Facility & Artistic Development Manager,,,NO,Source: Capterra,"Mar 28, 2015",5,5,5,5,5,10.0,"Comments: ThunderTix is the easiest ticketing system I've seen in use. The number one plus for us is the ability to choose whether to pass along the cost of the system to our customers or include them in our overhead costs. The technical assistance is the best and is more than responsive to suggestions and requests than any other software system we've ever used. If you have an existing system, or are looking to get into online ticketing, don't miss the opportunity that ThunderTix provides.",,,,
Very good ticket service,Guillaume S.,Finance coordinator,,,NO,Source: Capterra,"Apr 20, 2015",5,4,5,5,5,10.0,"Comments: My organization has very demanding needs for a tickets system and ThunderTix is doing a very good job. I noticed a few minors bugs but they fixed them. There is one feature I would like to see added, however they have a request feature section where clients can post suggestions and vote on features requests, which is pretty nice. Their customer service is really good as well. For the price, ThunderTix might be the best option there is out there for your online tickets needs.",,,,
Easiest and most affordable ticket company!,christina l.,social media and brand manager,,,NO,Source: Capterra,"Jul 17, 2012",5,5,5,5,5,10.0,,"Pros: --most affordable compared to other ticket companies

--ease of use

--customer support

--website user interface

--scanner rental process

--reports",Cons: --i had a lot of questions about the whole process but customer service was very helpful!,"Overall: I would definitely recommend thundertix, especially if you are unfamiliar with ticketing an event (it was my first event hosting experience). Its the easiest and most affordable ticket company out there!",
Old Settlers Days Festival,Andy H.,Treasurer,,,NO,Source: Capterra,"Jun 12, 2013",4,5,5,5,5,10.0,,"Pros: The customer service was excellent. Had some questions/issues that needed to be answered after work hours and ThunderTix responded right away. The USB scanners were very easy to use and the software system worked well for our needs. Overall, an enjoyable experience.",Cons: Customers had to do multiple checkouts if ordering more than one item.,Overall: I highly recommend using ThunderTix for festivals.,
Easy to use ticketing system,Adriana F.,Supervisor of Design & Operations,"Entertainment, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Dec 20, 2016",5,5,4,5,5,10.0,Comments: We love this system! It was the perfect fit for our company. Customer service is amazing. She was there to answer all of my questions and her response time was so speedy. Thank you!,,,,
Easy to use and convenient.,jennifer o.,volunteer,,Used the software for: Less than 6 months,NGC,Source: Capterra,"Jun 11, 2018",5,5,5,5,5,10.0,,"Pros: As a volunteer at our local children's theatre, I was able to learn and us ThunderTix with ease. I could navigate between shows very easily. Changing seats or times was also very easy. I had one ""lesson"" and then with a little practice I was able to use ThunderTix like a pro. Teaching others was very easy as well.",Cons: Entering the credit cards was my biggest challenge. I think this was on our end of the card reader and not a part of ThunderTix. It was more of a hassle than an actual con.,,
I LOVE LOVE LOVE LOVE ThunderTix! I researched many other ticket venues and none met what I needed!,LaToya W.,Owner,,Used the software for: Less than 6 months,NO,Source: Capterra,"Apr 26, 2018",5,5,5,5,5,10.0,,"Pros: The thing I like the most about this software is I can pull a report any time in order to see how sells are going. In addition, I was able to customize it to my event!! It's definitely economical for a first time event planner!! I can NOT be more happy and will FOREVER use ThunderTix with any future events as well as recommend it!",Cons: I have No Cons as it pertains to this software. Everything has worked in my favor for a first time user!,,
user friendly,Julie M.,Theatre Director,"Performing Arts, 51-200 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 19, 2018",5,5,4,5,5,8.0,,"Pros: easy to share tickets, easy to process refunds and exchanges, easy to create coupon and discount codes","Cons: Sometimes users lose their links, also would like an easier way to conduct door sales or print extras",Overall: no question that we increased ticket sales and I was able to focus more on the prodcution and not have to sell tickets,
Tundertix in a nut shell,Jay J.,Founder,,,NGC,Source: Capterra,"Aug 20, 2013",5,5,4,5,5,8.0,Comments: We have very much enjoyed using and working with ThunderTix over the past 2 years. Their system always had delivered for us at many different types of events we produce. The ThunderTix team is always willing to work on creating new aspects and modules to enhance our usability as well as our customers registration interaction. They are an excellent option for any event coordinator or planet to use and manage their own registrations at a very reasonable price.,,,,
Online Ticket System For Our Bingo = AMAZING!!!!,Jeff H.,Bingo Manager,,,NGC,Source: Capterra,"Mar 17, 2016",5,5,4,5,5,8.0,"Comments: When I found ThunderTix, my stress and sleepless nights were OVER!!! This system makes buying tickets to our Bingo Events so easy and everyone LOVES it. Our biggest benefit is: No More Duplicate Seats. We refer everyone to the online site and they get their tickets. All of our Bingo Players are so excited and thankful for making their experience even easier.",,,,
Thundertix Review,Jenn Q.,,,,NGC,Source: Capterra,"Mar 21, 2017",4,3,3,5,5,8.0,"Comments: It is much harder for hosts to find their sales reports & guest lists with all of the changes. We do send our hosts a detailed report of the icons added but many are very confused. Wish there was a way to continue to sell merchandise when tickets are sold out. Otherwise, I love working with Thundertix, the customer service is top rate *PAM* and always on top of things!",,,,
Transition from a paper environment,Stanley R.,Box Office,,,NGC,Source: Capterra,"Feb 04, 2016",5,5,3,5,5,8.0,"Comments: We moved from a totally manual, paper environment to Thundertix. It has gone very smoothly because Thundertix matched our old process and ticketing scheme so closely. Our audiences have enjoyed being able to order tickets from home. Furthermore, the cost of Thundertix is low enough that we have not had to add a convenience charge to ticket order. Customer service has been excellent.",,,,
Excellent product with excellent service.,Trevor R.,,,,NGC,Source: Capterra,"Jul 16, 2013",5,4,3,5,5,8.0,"Comments: We had concerns about handling the high traffic we knew would happen once ticket sales opened for our event. ThunderTix delivered without a hitch. They had a representative available for us the day and time that tickets went on sale to help us personally with any issues that might have come up. They were even able to help us resolve an issue that cropped up last minute with our merchant services vendor. Thanks, ThunderTix!",,,,
Thunder Tix affordable and user friendly,Kevin B.,Director of Sales,,,NGC,Source: Capterra,"Mar 20, 2015",5,5,3,5,5,8.0,"Comments: We have used Thunder Tix program for the past 5 years and the main thing I found when researching a 3rd party ticketing system is the Thunder Tix Software is easy to set up, learn, and implement into your ticket office system and the flexible, affordable plans they offer. The back end of the program also allows you to capture valuable data about the customers that are buying your tickets.",,,,
Wonderful Ticketing Service.,Sadie L.,Box Office Manager,,,NGC,Source: Capterra,"Mar 24, 2016",4,4,3,5,5,8.0,"Comments: I absolutely love the ease of ThunderTix. I have no issue ever creating coupons or scheduling events. Unfortunately, I was not here when it was initiallly implemented so i am not familiar with the program and its capabilites as much as i'd like to be, regarding member info. However, i always feel comfortable to ask Pam (our rep) any questions or present any concerns!",,,,
Great Entry Level Ticketing!,Bryan B.,,,,NGC,Source: Capterra,"Jul 14, 2014",5,4,3,5,5,8.0,"Comments: We have used Thundertix for over a year and multiple events. It is flexible and easy to use. If you have any issues getting something just the way you want it, customer support is the most responsive for any company I have dealt with in years.",,,,
Very quick and easy,Adrian L.,Guest Services agent,,Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 19, 2018",5,4,4,5,5,8.0,,Pros: Easy to navigate. Purchasing tickets is simple and not difficult. Easy to move tables and such. Looking up tickets is easy.,Cons: Only allowed to take cc. Have timer when ordering tickets not long enough. Tracking for tickets without order number is hard.,,
Brownwood's Lyric Theatre - Use of ThunderTix Software,Eric E.,Managing Director,,,NGC,Source: Capterra,"Mar 20, 2015",4,4,4,5,5,8.0,"Comments: We have been pleased with this software. This is our first ""stepping out"" for ticking software for our theatre and are delighted with the ease of the program and VERY appreciative of the customer service that we have experienced. We have found the reports to be beneficial and look forward to continuing to learn and utilize more of the components that exists within the program.",,,,
Very Satisfied!,Jade N.,Office Manager,,,NGC,Source: Capterra,"Jul 24, 2012",5,5,4,5,5,8.0,,Pros: ThunderTix is very user friendly and the support team was a great help when we needed them. It was a huge decision for us to move to online ticket sales for our dance recitals and it was the best decision we could have made.,Cons: Don't have one yet ...,Overall: We would highly recommend ThunderTix to anyone looking to move to an online ticket system.,
outstanding!!!,Terri D.,Co-founder,,,NGC,Source: Capterra,"Mar 06, 2015",5,5,4,5,5,8.0,Comments: Thundertix is incredible. We use to do all our own ticketing and I was skeptical at first. The website is so user friendly. They keep refining and updating to make it even better. If you have a question when you call a real live human being answers and walks you totally through it. Truthfully at this point I don;t have one negative comment.,,,,
Happy User!,Stephanie J.,Volunteer,"Arts and Crafts, 11-50 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 24, 2018",4,4,4,5,5,9.0,,"Pros: As a ticket coordinator for a show, I found the software very easy to use. I could run reports with ease and checking on patrons was a snap.",Cons: I did find it difficult to purchase tickets on different nights to be tricky.,,
Community Events,Emily W.,Operations Manager,"Broadcast Media, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 01, 2019",5,5,5,5,5,10.0,,Pros: The radio station was able to refer potential customers to Thunder Tix. It is very user friendly. My staff and myself were able to log in to our account and access important data as well as keep track of those who were attending our event. Not only was it user friendly but it serves as a wonderful data source.,Cons: There isn't anything I can think of that I did not like.,,
Great Box Office & Online Ticketing,Dena D.,Bookkeeper/Office Manager,,,NGC,Source: Capterra,"Mar 14, 2013",5,5,5,5,5,10.0,,"Pros: It has been a learning process, like anything new, but after you get the hang of it, it really is easy to use. It is very user friendly and has definitely exceeded my expectations. Always glad to see new items added and improved!",Cons: Not at this time,Overall: Highly Recommended!,
Excellent Customer Service,Simone C.,Development Coordinator,,,NGC,Source: Capterra,"May 23, 2016",5,5,5,5,5,10.0,"Comments: Not only was the sales rep patient and accommodating, the customer service agent spent over an hour making sure I set up my events and tickets properly so I could get the most out of the product for our specific needs. Such patience, grace, and a genuine pleasure to work with!",,,,
No software is perfect - but ThunderTix sure tries!,Chris Z.,owner,,,NGC,Source: Capterra,"May 02, 2016",4,4,5,5,5,10.0,Comments: ThunderTix has proven to be powerful and intuitive for my needs. The customer service has been spectacular! I have had responses to my questions almost immediately. I've only begun to scratch the surface on what this software can do - but so far I have been satisfied!,,,,
It was a little hard to navigate through.,Arliz T.,1st VP,,Used the software for: Less than 6 months,NGC,Source: Capterra,"Jun 08, 2018",3,3,3,5,5,10.0,,Pros: The PDFs were clearly visible and I preferred those over the excel sheets which were hard to follow.,"Cons: The excel sheets were hard to follow so I would just use the PDFs. I also didn't like that you couldn't delete files created by accident, or at least archive them.",,
Great tool for tracking ticket sales!,Shelley J.,JCAT president,"Non-Profit Organization Management, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 01, 2019",5,5,5,5,5,10.0,,Pros: Easy to refer to often to track ticket sales. Able to run several reports for various forms of information.,Cons: Had to manually manipulate spreadsheets to differentiate totals of individual levels of sales.,"Overall: We used ThunderTix for a Harlem Wizards fundraiser event for the high school. We sold 3 levels of tickets, presale merchandise and meals. This app organized everything for me!",
Thundertix Rocks!,Adrian K.,Boss man,,,NGC,Source: Capterra,"Feb 10, 2014",4,3,5,5,5,10.0,"Comments: From beginning to end Thundertix has been nothing but helpful and solid in assisting getting the ticketing aspect of our event off the ground. They were kind, quick to respond and delivered a solid product at the best price in town. That's pretty darn good if you ask me.",,,,
Great Customer Service,Wes S.,,,,NGC,Source: Capterra,"Jan 27, 2017",5,4,5,5,5,10.0,Comments: I had the pleasure of working with customer support representative on our Thundertix account. She was always available and ready to take on any integration task that we needed to try. Very helpful and responsive!,,,,
Awesome software and even better service!!!,Justina T.,,,,NGC,Source: Capterra,"Mar 23, 2017",5,5,5,5,5,10.0,Comments: Our theatre company decided to switch systems and the transition was painless and WELL worth the change. We love how easy it is to use and our questions are answered very quickly. Thanks ThunderTix!!!,,,,
The hiccups i have had were rarely ThunderTix fault! Everything i've needed to do has been do-able.,David L.,winemaker,,Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 19, 2018",5,4,4,5,5,10.0,,"Pros: Easy to setup and maintain events. The various ""tasks' are grouped logically together and work nicely as a template to make sure i get all the details setup.","Cons: not finding much, if any....i once had a problem when an upgrade *they* made clobbered an uploaded picture and i had to re-upload it.",,
Whale Watching,Nicholas D.,President,,,NGC,Source: Capterra,"Apr 04, 2011",5,5,4,5,5,10.0,,Pros: Easy to use. Good price. great customer support. Most of the time I get to talk to someone without any wait. If not they get right back to you.,Cons: I really don't have any.,Overall: I would recommend ThunderTix to others that have almost any type of online selling.,
Ticketing for Brewery Tours,Chris R.,manager,,,NGC,Source: Capterra,"Mar 23, 2015",5,4,4,5,5,10.0,Comments: Thunder Tix is pretty easy to use. We have some peculiarities with our situation and Thunder Tix made modifications which addressed our needs. I appreciate having a live person answer the phone when I need assistance.,,,,
Excellent Customer Support!,Lisa R.,,,,NGC,Source: Capterra,"Mar 19, 2017",4,4,5,5,5,10.0,"Comments: I've been using ThunderTix for several years, and I am very impressed with their customer service. Always patient with my questions and extremely quick to respond and offer help.",,,,
Ease of Use,Kimberly G.,PTA President,"Non-Profit Organization Management, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Nov 07, 2018",5,5,5,5,5,10.0,,"Pros: Allowed parents to easily purchase online tickets for our Harlem Wizards Fundraiser. In addition, it allowed us to easily sort the data we needed for our event.",Cons: Additional details to differentiate product from ticket options would have been helpful.,Overall: Fund and data collection was made easier with this service.,
Very intuitive program. If you ever have problems someone is always there to help and guide!,Diane M.,"Manager, Bookstore",,,NGC,Source: Capterra,"Mar 27, 2015",5,5,5,5,5,10.0,Comments: This program transformed the way we sell and distribute tickets. They have thought of everything including kind and knowledgeable people that guide you every step of the way. 6 star customer service!,,,,
"Thundertix is excellent, easy, and efficient",Barry S.,Artistic Director,,,NGC,Source: Capterra,"Jun 14, 2011",5,5,5,5,5,10.0,,"Pros: This company is well staffed, and their product and implementation adept, efficient, and innovative. The customer service is also outstanding. Highly recommended.",Cons: None at this time,Overall: None at this time,
Thundertix is easy and fast to use and has very helpful export features.e exp,Niki K.,Development Director,,Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 23, 2018",5,5,5,5,5,10.0,,"Pros: Layout is well designed, attractive and user friendly. It is very easy to navigate the site. Thumbs up on user experience.","Cons: I have only been using the software for 2 months, and at this point I do not have suggestions to make this product better.",,
Happy with the software and service!!!,Raul F.,Controller,,,NO,Source: Capterra,"Jan 08, 2013",5,5,5,5,5,10.0,,"Pros: Easy to use, good reporting, great customer services...",Cons: I been using it for two years and don't have anything negative to said...,Overall: Great tool to manage your ticket sales!!,
Took pressures of collecting registration and money off of volunteers,Karen F.,Home & school vp,,Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 23, 2018",5,5,5,5,5,10.0,,Pros: Ease of use for registration and payment by users was simple. Users reported being happy eliminating cash,Cons: Report reading for administrators to check sales reports and for reporting. Wish pet transaction fee was lower or option to pay for service vs have users pay service fee,,
Pirate and Princess tour ticketing system,Katy W.,Senior Producer,,,NGC,Source: Capterra,"Sep 22, 2014",4,4,5,5,5,10.0,Comments: Cannot say enough about the customer service provided by the Thundertix team. Would like to have the ability for customers to edit or cancel their reserved tickets.,,,,
Great Company!,Scoggins B.,CEO,,,NGC,Source: Capterra,"Mar 18, 2011",5,5,5,5,5,10.0,,Pros: Great customer service with quick response time. Always helpful and provides a great product that meets our needs for online ticket selling.,Cons: Nothing to report,Overall: We highly recommend!,
"Overwhelming at first. But I had lot of ticket types and products, 2 days and GA and VIP seating c",BEN J.,Owner,,,NGC,Source: Capterra,"Feb 11, 2016",4,4,5,4,5,10.0,Comments: I think you guys should offer a seating chart software. The 2 other ticket companies i used did. I was shocked that you guys do not.,,,,
very satisfied with all,Geoff G.,board member,"Non-Profit Organization Management, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jan 25, 2019",5,5,5,5,5,9.0,,Pros: ease of use and customer support. reports were useful and easy to customize,Cons: rather happy with all. I did not have any negative experiences,Overall: I came in through Harlem Wizards but have been involved with other ticketing services before and was very pleased with the support staff,
Great experience,Jared T.,Assistant Principal,"Education Management, 201-500 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jan 31, 2019",5,5,5,5,5,10.0,,Pros: The software was very easy to use and navigate (even for someone who had no experience with it previously).,"Cons: I would appreciate a short tutorial, just to help guide someone new to ThunderTix.",Overall: Great!,
It is a very easy software to use for managing a larger events ticket sales. Customer support great,Paras P.,Health care provider,,Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 26, 2018",4,4,4,5,5,10.0,,Pros: Ease of use and ability to customize based on our needs. Very good customer service. Easy to setup various accounts for multiple users at a time. Ability to access it on cell phone and Web anywhere,Cons: Summary report features can be improved. Mobile app needs to be more quick and efficient with more privileges for users,,
"Excellent,",Christian P.,Administrator,,Used the software for: Less than 6 months,NO,Source: Capterra,"Feb 12, 2018",5,5,5,5,5,10.0,,"Pros: For me what sold it was the support, the support I received was just outstanding, I felt that they did care and wanting to help me sort out all my concerns however small they might be.",,,
Thunder Tix is Awesome!,Mandi R.,Fundraising Committee Director,"Civic & Social Organization, 51-200 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Nov 06, 2018",5,5,5,5,5,9.0,,Pros: Thunder Tix was super easy to use. I had never used any ticket management software before and it was very easy to navigate and keep track of our ticket sales!,Cons: There were no cons for me! My experience was great!,,
