title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Easy does it...,Ben V.,EVENT MANAGER,"Events Services, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Aug 28, 2018",5,5,5,3,5,10.0,,Pros: Very customer friendly so easy to use. Love it.,"Cons: Nothing at all...

I have no complaints whatsoever.",Overall: I totally recommend it,
use of eventix,Tonia W.,entrepeneur,"Health, Wellness and Fitness, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Jul 17, 2019",5,5,5,5,5,10.0,,Pros: it was easy and quick to do the transaction,"Cons: no complaints, it was easy to do, lesser clicks would Always be nice",,
Yillybilly,Yildiz S.,Mom,"Music, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jun 01, 2019",5,5,5,5,4,8.0,,Pros: Easy to use. Fast connection. Overall good site .,"Cons: When jou make a mistake, to fill in the form again.",Overall: Thumbs up,
good,Bertho v.,Manager,"Sports, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Sep 21, 2018",5,5,5,5,5,9.0,,Pros: Simply and fast. fast pay and simply to used.,"Cons: don't no. The site work good, soo i have nothing too say about that.",,
Easy does it,Marcel L.,Working class hero,"Civic & Social Organization, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 29, 2019",5,4,5,5,5,8.0,,Pros: The usage. It's very easy to collect your tickets.,Cons: The button 'select your bank' was hidden too much.,Overall: Just good.,
Very easy process,Bent F.,Student,"Research, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Feb 18, 2019",5,5,5,5,5,10.0,,"Pros: Super clear interface, you see exactly what you need to fill in",Cons: Nothing in perticular. Overall very satisfied,,
Review eventix,Kyra D.,Nurse,"Hospital & Health Care, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Sep 13, 2018",5,4,3,4,4,8.0,,Pros: It works fast and is easy to work with for everyone,Cons: When a lot of people use it at the same time it can work slow,,
Nice ticket service,Sophie d.,Dr.,"Medical Practice, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Mar 12, 2019",5,5,5,5,5,10.0,,Pros: Its very fast and easy. It was very nice.,Cons: nothing. I liked the ticket site very much,Overall: It was a nice and fast experience,
Nothing to complain,Lara V.,Recruiter a.i. via De Wervingsfabriek,"Industrial Automation, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 22, 2019",5,5,5,5,5,10.0,,"Pros: Easy, fast, makes sense, nothing to complain.","Cons: Amazed by how fast it is, within minutes my tickets were bought.",,
Easy to use website,Maxim N.,Student,"Education Management, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Feb 06, 2019",4,5,5,4,4,8.0,,Pros: It works fast and handy. Quick to fill in the forms,Cons: not many paying options and not many social media options,,
Sprintij,Lieke H.,Account manager,"Information Technology and Services, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 16, 2019",5,5,5,5,5,8.0,,Pros: I liked the most About the software that is was Easy to use,Cons: Unclear of there were extra Administration costs,,
Easy and fast,Saskia J.,HR,"Transportation/Trucking/Railroad, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Jan 28, 2019",4,4,4,5,5,8.0,,"Pros: Easy and fast, great look. A lot of options how to pay.",Cons: The extra charge for some payment options like Visa,,
Very pleasant expeariance,Verified Reviewer,HR,"Pharmaceuticals, Self-employed",Source: Capterra,NO,Source: Capterra,"Jan 30, 2019",5,5,5,5,5,10.0,,Pros: Easy to use. Easy to pay. Correct info. Pleaseant,Cons: Nothing. Was easy to use. Had a nice expereance,Overall: Very pleasant,
Quicky,Ysaline P.,Journalist,"Media Production, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 18, 2018",4,5,4,5,5,10.0,,"Pros: Quick & easy in use, very nice that you can pay with the app",Cons: I don't really have any remarks on this point,,
Easy,Sandra v.,L&D manager,"Food & Beverages, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Aug 24, 2018",5,5,4,5,5,9.0,,Pros: It's easy to use and you don't seem to pay any extra fees,Cons: Couldn't load my personal information via facebook,Overall: Good,
Satisfied with Eventix,Jos K.,Teacher,"Research, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 04, 2018",5,5,5,5,5,9.0,,Pros: The software is good and fast. Quick results.,Cons: I liked the way the software works.So No complaints.,Overall: Good experience,
easy 2 use,Ralph v.,Optioner,"Wholesale, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 31, 2018",4,5,5,3,4,7.0,,"Pros: fast & easy to use transaction, no bugs","Cons: nothing worth mentioning, looks like most paysoftware","Overall: good, no complaints",
Satisfied,Tim A.,None,"Accounting, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 02, 2019",4,4,4,5,3,5.0,,"Pros: Reliability, speed, ease and and comfort","Cons: I had to order via a phone, which was inconvenient",Overall: Just ordered a ticket,
Eventix,Tjebbe H.,Shelfworker,"Retail, 51-200 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Sep 08, 2018",4,4,3,4,4,8.0,,Pros: It is easy and quick to use. Receival of tickets is fast as well.,Cons: Customers have to enter their age and city.,,
Fast and easy,Bart H.,Fysio,"Sports, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 24, 2019",4,4,4,4,5,9.0,,"Pros: Work fine, No difficult questions.

Easy to use",Cons: No comment. I have No further comments about it,Overall: Payments tickets,
Easy&quick,Sabine K.,Healthcare,"Hospital & Health Care, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 25, 2019",5,5,5,5,5,9.0,,Pros: It's easy and quick to use. No bugs and payment is easy.,"Cons: Nothing, it's works like it should. No complaints",,
Good transaction,Stan O.,Mechanic,"Automotive, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 15, 2018",5,5,5,5,5,10.0,,Pros: It was a very smooth transaction i would reccomend,Cons: That its very user friendly i should do this more often,,
Works great!,Verified Reviewer,Mechanic,"Consumer Services, 501-1000 employees",Source: Capterra,NO,Source: Capterra,"Dec 06, 2018",5,5,5,5,5,10.0,,Pros: Very easy in use! Great when you buy grouptickets! Why? Because you can easily see how much each ticket costs and you can download them per unit!,Cons: I haven't had any negative experiences at all.,Overall: Great! Fast service and above all: very easy! Easy to see how many tickets you have for an event and how much each ticket costs.,
The Judgement,Delano L.,Salesman,"Automotive, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 22, 2018",5,5,5,5,5,10.0,,"Pros: Easy to use, friendly, just anything to make an purchase easy",Cons: nothing really. Everything is easy to use.,,
fine,Roosmarijn v.,customer service,"Insurance, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 21, 2019",5,4,4,5,4,8.0,,Pros: it's easy. no problems with payment whatsoever,Cons: i have no problems. so i cant give any cons,Overall: just buying tickets,
Easy to book,Margo D.,Nurse,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 31, 2018",5,5,5,5,5,8.0,,Pros: Easy to get what you want. The sites to get a tickets is easy to follow en fast to arrange.. It's very nice that you can pay true ideal. So a good beginning of a good festival ;),Cons: The payment. Phase 3 is not the betst price. For the ticket. It does not subscribe what the difference in phases means,,
Got tickets fast and easy,Tyon U.,Business owner,"Construction, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Feb 27, 2019",5,5,4,4,4,8.0,,Pros: Everything was clear and easy to use. And i like that.,Cons: Couldn't think of any cons with the way i used it,,
Tim,Tim F.,Banker,"Financial Services, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Feb 21, 2019",4,4,4,4,4,8.0,,Pros: Very easy to use and works also fast. had no problems,Cons: the lay out is simple. maybe a little more color,,
Great site easy in use,Astrid E.,Pub owner,"Food & Beverages, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Apr 03, 2019",5,5,5,5,5,10.0,,Pros: Very easy in use... Bought 2 tickets in a flash. Payment was quick and simple via ideal.,Cons: Nothing bad,,
Fast service,Verified Reviewer,Pub owner,"Accounting, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Oct 12, 2018",4,5,4,4,4,8.0,,Pros: It was easy to order the tickets online thanks,Cons: The only thing was the extra tax for the bank transition,Overall: Good,
Really nice cards for drift festival,Maarten E.,Actuary,"Insurance, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Feb 01, 2019",4,4,3,4,3,7.0,,"Pros: It was a fast and clear software, tickets were easy to buy.",Cons: The lay-out was a little bit old fashioned.,,
snowbass,bas d.,verkoper,"Retail, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 27, 2018",4,5,4,5,3,8.0,,Pros: its is fast and very easy to use it is also very clearly,Cons: nothing about th software to complain about,,
Nice,Fabian P.,Student,"Law Practice, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 25, 2019",4,4,4,5,3,8.0,,Pros: Easy to use! Also clearly displayed on the screen.,Cons: Nothing. It was a handy format to fill in your data.,,
Buying tickets,Verified Reviewer,Student,"Events Services, Self-employed",Source: Capterra,NO,Source: Capterra,"Jan 09, 2019",4,4,4,5,3,6.0,,Pros: Quick and easy way to buy tickets for a festival,Cons: Suddenly my filled in data were gone. Had to do again,,
great software,Hannes H.,dj,"Music, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 31, 2019",4,5,3,5,4,5.0,,Pros: it was easy to use and really customer friendly!,Cons: there could be a better explanation about the lockers.,,
The order went with no problems,Verified Reviewer,dj,"Machinery, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Mar 08, 2019",5,4,4,4,3,6.0,,"Pros: Easy to use

A clear website

Had no problems with the payment",Cons: Had to pay extra for a Bancontact payment,,
Excellent,Verified Reviewer,dj,"Medical Devices, 11-50 employees",Source: Capterra,NO,Source: Capterra,"May 20, 2019",5,5,5,4,3,10.0,,Pros: Fast and very easy software to purchase concert tichets,Cons: I cannot think of anything that i did not like,,
Easy to use,Verified Reviewer,dj,"Financial Services, 10,001+ employees",Source: Capterra,NO,Source: Capterra,"Jan 25, 2019",4,4,3,4,3,7.0,,Pros: Eventix is easy to use and I had bought my tickets within a minute (fast) and the tickets were in my mailbox just as fast!,"Cons: I wasn't able to logon using Facebook somehow, nothing would happen when hitting that option so I had to use the other option which is filling out your name and email etc.",,
Nice and fst,Verified Reviewer,dj,"Management Consulting, 501-1000 employees",Source: Capterra,NO,Source: Capterra,"Jan 19, 2019",5,5,5,5,5,8.0,,Pros: Fast got the tickets right away easy pay with ideal,Cons: I don't know any. it works fine for me.,Overall: Nice and fast,
realy good,Geliene K.,employ,"Food & Beverages, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 11, 2019",4,5,4,5,4,9.0,,Pros: easy to use and realy clear what to do.,Cons: everything was fine it was easy and a nice experince,Overall: realy good,
Good software,Verified Reviewer,employ,"Public Safety, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Nov 04, 2018",5,5,5,5,4,8.0,,Pros: Fast and easy to use. Also easy for first time users,Cons: There is nothing i dont like about this software,,
Eventix review,Marjolijn V.,Student,"Research, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jun 27, 2019",5,5,5,5,4,8.0,,Pros: It is very easy to use without any additional costs.,Cons: I don't have any complaints about this software,,
very easy to use,aaron r.,student,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 25, 2018",4,4,4,4,4,8.0,,"Pros: doesn't take long to get where you need to be, very user friendly service so even non frequent users can easily buy their tickets",Cons: nothing so far. This is my first time using this software/ website so I cannot really compare but it does the job,Overall: a very fast and good service so I could buy whichever tickets I needed,
Features and look and feel of the software,Josefine S.,Teacher and director of choirs,"Education Management, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 23, 2019",3,4,2,4,4,7.0,,Pros: The ease to use! And the friendly way to present information,"Cons: Tip for the future: the look and feel is not quite clear: the letters are really ""vague"" and small.. I would recommend more ""vet"" letters and black or a dark colour (not the light green)... If the lay out was a bit bigger and more readable, it would help to get a more professional standard and look and feel",Overall: I was a customer??,
Perfectly fine,Katrien V.,Cateringassistent,"Human Resources, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 10, 2018",4,4,4,3,4,7.0,,"Pros: Easy to use, not too much personal details to fill in.",Cons: I can not download the ticket straight away.,,
Easy and quick,Sanne K.,-,"Events Services, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Feb 08, 2019",5,5,5,3,4,10.0,,Pros: Very quick and easy steps to buy your tickets,Cons: i have nothing that i didn't like about this software,,
Review,Petra H.,Medicine student,"Medical Practice, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Nov 13, 2018",4,5,3,3,3,6.0,,"Pros: Very easy And quick, not much personal data needed",Cons: Not an extra check bar for your e-mail adress,Overall: Good,
Perfect service,Helio P.,Business developer,"Business Supplies and Equipment, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 15, 2019",5,5,5,5,5,10.0,,Pros: Quik easy to use and safe!!! Perfect software!!!,Cons: Nothing.... well the review takes to long!!!,Overall: Awesome,
Buying the tickets was wayyy faster than writing this review,Jaimie L.,MD,"Mental Health Care, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 31, 2019",4,5,4,5,5,9.0,,Pros: The clean and simple look. The Process speed.,"Cons: The ""connect to Facebook"" button didnt work...",Overall: Pleased,
"Quick, good service",Valérie S.,Phd,"Hospital & Health Care, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 17, 2019",5,5,5,5,5,10.0,,"Pros: Fast and clear, very satisfied, nothing negative","Cons: Nothing, everything was clear and went fast",Overall: Perfect.,
Quick and easy,Verified Reviewer,Phd,"Information Technology and Services, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Nov 30, 2018",5,5,5,5,4,8.0,,"Pros: Mobile friendly, quick and easy to use for everyone",Cons: Nothing I have experienced so far with Eventix,,
fast,sandra m.,company owner,"Professional Training & Coaching, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 27, 2018",4,4,4,4,4,8.0,,"Pros: it works very fast even on the phone, easy to use","Cons: i dont know, did not experienced some bad things",Overall: fast,
Good softwere,Lex N.,Student,"Accounting, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Nov 01, 2018",5,4,4,4,4,9.0,,Pros: Easy acces software. Was done within 5min,"Cons: Having To sign in to Facebook, although not necessary",Overall: Good!,
Easy,Dennis N.,.,"Online Media, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Feb 24, 2019",4,5,4,4,4,6.0,,"Pros: Very easy way of buying tickets, fast and simple",Cons: Extra pay for anything other than iDeal payments,,
Buying tickets,kate e.,Verkoopmedewerker,"Entertainment, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 20, 2018",5,5,5,5,5,10.0,,Pros: It is very easy to use. Very straight forward,Cons: I dont know whats not to like. It is a good system,,
Review,Christianne W.,Junior project consultant,"Machinery, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 30, 2018",4,4,3,3,4,5.0,,Pros: The site was easy to use for paying for a ticket.,Cons: The design of the site could be better.,Overall: Was good,
Good,Johanna Iris M.,pedagogisch medewerker,"Education Management, 201-500 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Sep 13, 2018",5,5,5,3,4,7.0,,"Pros: It is very clear

It is easy to use

It looks professional",Cons: I would prefer it if it was also in Dutch,,
Simple and easy to use,Marcel M.,Staff Logistics,"Logistics and Supply Chain, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Jan 25, 2019",5,5,5,3,5,9.0,,Pros: Simple en easy to use. No complex form.,Cons: Nothing to complain about anything. Very clear,Overall: Easy to use,
oktober fest tickets,Verified Reviewer,Staff Logistics,"Research, 51-200 employees",Source: Capterra,NO,Source: Capterra,"Sep 16, 2018",4,4,4,3,5,8.0,,"Pros: fast, easy and pretty straight forward",Cons: contrast in graphics and links is too low (blue on blue).,Overall: OK,
Nice,jeroen m.,Accountm,"Information Services, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Feb 24, 2019",5,5,5,1,5,10.0,,"Pros: Easy, clear and quick to use. And it seems safe",Cons: I dont know. I cannot think of any disadvantage,,
Great service,Miranda v.,Student,"Commercial Real Estate, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Sep 20, 2018",5,5,5,5,5,9.0,,Pros: Fast and easy to use. This software is great.,"Cons: Nothing, like i already said. This software is great.",,
Positive experience,Christel v.,Secretary,"Facilities Services, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 17, 2018",4,5,4,5,5,9.0,,Pros: The payment was quick and easy to use.,"Cons: Nothing. It is a really simpel, easy and handt software.",,
Review Eventix,Tijmen J.,Student Tax Law,"Judiciary, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 03, 2019",5,5,5,5,3,8.0,,Pros: Nice Lay-Out with easy handling. Thanks for this!,Cons: There are no cons in my opinion. Keep going.,,
Very easy,Sanne A.,PhD student,"Research, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Aug 23, 2018",5,5,5,5,5,10.0,,Pros: It's a very good system. Everything went fluently,Cons: There are no negative remarks about this software,,
Easy in use,Susanne O.,Projectspecialist,"Banking, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Feb 14, 2019",4,4,4,5,5,7.0,,Pros: The software is really easy in use and quick,Cons: Nothing. Used it to buy tickets and that was good,,
Satisfied,Fouzia S.,Student,"Wholesale, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Apr 25, 2019",5,5,5,5,4,8.0,,Pros: The clearity of the features. Everything was clear.,Cons: The extra charges for different patiënt.,,
Festival,Lisa W.,Rontgen,"Hospital & Health Care, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 22, 2019",4,5,5,4,4,4.0,,Pros: Works Nice and a cool interface. Good website,Cons: I do not have anything that i don't like sorry,,
Review Eventix,Daan S.,Student,"Renewables & Environment, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Feb 07, 2019",4,4,3,4,3,8.0,,Pros: The software is easy to use and it has quick access.,"Cons: I dont know, Maybe the internet display",,
Good,Simon G.,Consultant,"Information Technology and Services, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 20, 2019",4,4,4,4,4,9.0,,Pros: The application was quite fast and also easy,Cons: I have not any bad experiences with this app,Overall: Good,
"easy, quick",Gitta B.,CEO,"Marketing and Advertising, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 20, 2019",4,4,4,4,4,8.0,,Pros: Easy because not much info required to buy tickets.,Cons: Hmmm... don't know really. Can't tell...,,
Goed,Lavina M.,Product support,"Alternative Medicine, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"May 21, 2019",5,5,5,5,5,10.0,,"Pros: All was good, no issues at all. It was quick.","Cons: Nothing, everything went well. No issues",Overall: All good,
"Fast, simple",Fons V.,Text writer,"Insurance, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Apr 25, 2019",5,5,5,5,5,10.0,,Pros: It is very fast and easy. No problems whatsoever,Cons: None - there are no problems I can think of,,
Very good,Luuk W.,Account manager,"Accounting, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Apr 21, 2019",5,5,5,5,5,10.0,,"Pros: It's very easy to use, it's fast and it's handy",Cons: Truely i have really nothing to say for that,,
Eventix Review,Verified Reviewer,Account manager,"Design, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Apr 25, 2019",5,5,4,5,4,8.0,,"Pros: It's easy to use, fresh colour, clear design",Cons: The extra fee's for different payment methods.,,
Very easy!!,Anass B.,Ceo,"Retail, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Aug 14, 2018",5,5,5,5,5,10.0,,"Pros: Easy usability and overall good site, not to busy!",Cons: They may display the information otherwise.,,
Good,Rolf H.,Werkvoorbereider,"Civil Engineering, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 25, 2019",4,4,4,5,3,9.0,,Pros: Quick and very easy to use. no problems at all,"Cons: no problems at all, maybe a little bit nicer",,
Easy,Ilkay O.,Hostess,"Food & Beverages, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 17, 2019",5,5,5,5,3,8.0,,Pros: Easy and quick and really clear instructions,Cons: I am not sure why I have to fill in mij gender,,
Quick and easy,Roos B.,Communications,"Marketing and Advertising, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Feb 21, 2019",5,5,5,5,5,10.0,,Pros: It was really fast and easy for the user,Cons: There was nothing i didnt like about the software,,
Swift app,Verified Reviewer,Communications,"Arts and Crafts, 51-200 employees",Source: Capterra,NO,Source: Capterra,"Sep 23, 2018",4,4,4,4,4,7.0,,Pros: Easy peasy! Easy to use. Great app. No problem.,Cons: Nothing. It did what it needed to do. Cool!,,
Easy use,Verified Reviewer,Communications,"Arts and Crafts, 501-1000 employees",Source: Capterra,NO,Source: Capterra,"Sep 22, 2018",5,5,5,4,4,5.0,,Pros: It's costumer friendly. I only used it for payment,"Cons: Nothing, everything was fine no comments",,
Easy to use. Clear. Good payment options,Marcel B.,MQ Specialist,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 28, 2018",5,5,5,4,4,5.0,,Pros: I liked the ease of use. I used the software as a user via the mobile platform. Every step was clear. Payment was clear. Received tickets via mail.,Cons: I don't have any cons. It just worked. I hope the tickets will be available for a long time when I have to request them again when needed.,,
Great ticketing service,Denise B.,Senior Communications Planner,"Marketing and Advertising, 201-500 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Jul 24, 2019",5,5,5,4,4,9.0,,"Pros: Easy to use, quick service and very clear",Cons: I did not experience any cons with this service,,
Easy acces,Kim C.,Pharma,"Pharmaceuticals, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Jun 01, 2019",5,5,5,5,5,9.0,,Pros: Easy to use and acces friendly! Does do enough.,Cons: Language/ available in dutch or french?,,
Best ever,Jalu W.,Screnner,"Government Relations, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"May 27, 2019",5,5,5,5,5,10.0,,Pros: Everything is great i like it very much,Cons: Nothing is bad. Everything works lile it should,,
Good,Axel V.,-,"Entertainment, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 23, 2019",5,5,5,5,4,5.0,,"Pros: Easy, quick, clear and no additional costs","Cons: There was nothing I didn't like, very smooth",Overall: -,
Good and easy,Denise B.,HR employee,"Mining & Metals, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Apr 04, 2019",5,5,5,4,3,9.0,,Pros: The functionallity is really easy in using,Cons: The option to choose the bank is unclear,Overall: Super!,
Festival tickets,Eva V.,Cliënt,"Events Services, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 06, 2019",4,4,4,4,3,8.0,,Pros: Easy to use and buy my festival tickets,Cons: I liked the software very much so no comment,,
Nye,Lotte M.,Student,"Hospital & Health Care, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 22, 2018",5,5,5,4,5,10.0,,"Pros: Very easy to order and pay, nothing extra",Cons: No comments. I think it's a very good concept,,
Its good,tous s.,Traiteur,"Food Production, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 23, 2018",5,5,5,5,5,10.0,,"Pros: Its fast, works correctly and it loooks nice",Cons: Its good overall works properly on android,,
Ticket order,Shannon L.,Dedicated Support Handler,"Transportation/Trucking/Railroad, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Feb 06, 2019",4,5,4,4,4,9.0,,Pros: Fast and easy to use. Smooth order proces,"Cons: Nothing, all seems to work fine and correct.",,
fast en clear!,Verified Reviewer,Dedicated Support Handler,"Telecommunications, 5001-10,000 employees",Source: Capterra,NO,Source: Capterra,"Feb 10, 2019",5,5,5,5,5,10.0,,"Pros: Everything easy and smooth, works great!","Cons: i have nothing to say, everything is allright",,
hi,Jolie M.,Student,"Accounting, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 02, 2018",5,5,5,5,4,5.0,,Pros: If was very easy to use and not complicated.,Cons: There really wasn't anything i didn't like.,,
Userfriendly software,Verified Reviewer,Student,"Events Services, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Oct 02, 2018",4,5,4,5,4,8.0,,Pros: The software is very easy to use and quick,Cons: I cannot skip mandatory field like this one,Overall: -,
Very positive,Myrthe M.,Mbber,"Hospital & Health Care, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 03, 2018",5,5,5,5,5,9.0,,"Pros: Very easy to use, also with mobile phone","Cons: Nothing, everything was good. Very fast service",,
Review buying tickets,Robin P.,Student,"Accounting, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Aug 07, 2018",5,5,5,5,5,10.0,,"Pros: Easy and fast, there was no trouble at all",Cons: None. Good experience and very straightforward,,
Functionalities,Marlou V.,Lerares basisonderwijs,"Education Management, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 09, 2018",5,5,4,5,5,8.0,,Pros: Very easy to use. Did not take much time,Cons: No cons..it was a quick process. Compliments,,
"Working, but that's about it.",Jip T.,Grad.,"Chemicals, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 20, 2018",3,4,3,5,5,5.0,,"Pros: It's easy to buy tickets. Not that many fields to fill in, so you're done in a sec.","Cons: It looks like I'm buying tickets of a site that was designed 5 years ago. It's not pretty, it's just standard. Also some text colors are the same as the background so you can't read it, only when you hoover over the text with your cursor.","Overall: It works, it's functional, but that's about it.",
Nice software,Verified Reviewer,Grad.,"Consumer Goods, Self-employed",Source: Capterra,NO,Source: Capterra,"Aug 22, 2018",5,5,4,4,3,8.0,,Pros: It's very easy to use and you can pay fast.,"Cons: Nothing, I like everything of this software",,
Very good,Verified Reviewer,Grad.,"Hospital & Health Care, Self-employed",Source: Capterra,NO,Source: Capterra,"Aug 08, 2018",5,5,5,4,3,8.0,,"Pros: Easy to use, clear, very well chosen lay-out",Cons: I actually cant think of anything negative,,
Order system,Ester B.,Student,"Hospital & Health Care, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Aug 17, 2018",5,4,4,4,3,8.0,,"Pros: Easy to use, ordening was easy. Easy lat out",Cons: The overview of the order wasnt the best.,,
Mailed with questions and got an andere right away. Very personal and stil professional.,Martha v.,medewerker Specifieke Zaken,"Government Administration, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 15, 2019",5,5,5,5,4,8.0,,"Pros: Easy to handle, no remarks further.",Cons: No remarks,,
Positive,Michel R.,Senior Sales Advisor,"Wine and Spirits, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Sep 27, 2018",5,5,5,5,5,8.0,,Pros: IT was Quick and direct deliverable good,Cons: IT was Quick and direct deliverable good,,
Easy,Lisa E.,Student,"Health, Wellness and Fitness, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Feb 26, 2019",4,5,4,4,4,8.0,,Pros: The software is very easy to work with!,Cons: There is nothing to complain about yet.,,
Great ticketing app,Verified Reviewer,Student,"Legal Services, Self-employed",Source: Capterra,NGC,Source: Capterra,"Nov 13, 2018",5,5,5,4,4,10.0,,"Pros: I have only been on the consumer side of this app, but it's been flawless when I've used it to get tickets for an event.",Cons: The software is easy to use from the consumer side. I don't know if there are downsides on the event planner side.,,
"Smooth and easy, no problems",Nadja D.,Optician,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 29, 2018",5,5,5,4,4,10.0,,"Pros: This software looks nice and clean, there are not to many features to fill in and in a few minutes we bought our party tickets!","Cons: I am not such a difficult person, so i have not really find something `negative to say, accept that we had to pay extra for paying with bad contact...",,
