title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Outstanding and cost effective for our non-profit!,Amanda V.,Grants Coordinator,"Non-Profit Organization Management, 11-50 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"May 25, 2017",5,5,4,5,5,10.0,,Pros: We have never used bar-coded tickets before - I loved how we could associate each one a specific person and if/when they came to our event. The handy-dandy scanner to input ticket serial numbers when preparing for the event was great too! This product was cost effective for my organization and PurplePass's customer service was top notch.,,Overall: Professionalism and exclusivity of our event!,
LOVE purplepass; fan for life!,Steven C.,Orchestra Director,,,VRI,Source: Capterra,"Mar 17, 2015",5,5,4,5,5,10.0,"Comments: The interface of the website is easy to use and was extremely helpful. Gabriel at Purplepass is FANTASTIC! He helped me with every question I had, and went gave more than 100% every time. The hardware for the day of event was a life saver, and the tickets were professional and perfect.",,,,
Review by La Familia denver - Rocky Mountain Promoters Association,Angel B.,Director,,,VRI,Source: Capterra,"May 20, 2014",5,5,4,5,5,10.0,"Comments: We may be the exception, but we were indoctrinated to the service by the owner. He took the time to walk us through the basics and to get us hard copy tickets shipped out late on a Friday afternoon. I've never seen that. The site use features are very good and easy to use. We are now loyal PURPLE!!",,,,
"Good site, great support",Demetrius B.,,,,VRI,Source: Capterra,"Apr 03, 2017",3,3,3,5,5,10.0,"Comments: Appreciate Purplepass for its many templates, robust pockets of data, and great customer service otherwise.",,,,
The Best Deal out there!,Thomas B.,,,,VRI,Source: Capterra,"Dec 15, 2016",5,5,5,5,5,10.0,,Pros: It has all pros.,Cons: No Cons.,"Overall: We have been using Purple Pass for several Years, now along with another unnamed Ticket Company, We are now exclusive to Purple Pass for the Last 7 Concerts.

Highly Recommend to any small to medium Promoters",
Great customer support and service,Max S.,Technical director,"Music, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Aug 13, 2017",5,4,5,5,5,10.0,,"Pros: The events can be customized however you need, which is great for a small venue like ours that is always changing.","Cons: Some of the features are a bit confusing to get a handle on. The customer service has been effective in this regard, and everything that I've been confused about has been explained","Overall: Presale tickets, better promotion opportunities.",
General,Paul L.,President,,,NO,Source: Capterra,"Dec 19, 2014",5,5,5,4,5,10.0,Comments: Very reliable company and fast response time to questions. Payments are prompt and always as scheduled not like other on-line agents I have dealt with. I highly recommend if you are promoting or organizing an event this is the place to start your promotional campaign.,,,,
Purplepass at Crossroads Haunted Village,Tom W.,Owner,,,NO,Source: Capterra,"Dec 19, 2014",5,5,5,5,5,10.0,Comments: They were used for both online and printed tickets. The service on printed tickets is spectacular and the online was flawless and the current system is better than it was a year ago. We understand that there are more upgrades coming and we look forward to them.,,,,
Switched from Eventbrite!,Chaunda W.,Fitness Director,"Health, Wellness and Fitness, 11-50 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 18, 2019",5,5,5,5,5,10.0,,"Pros: I love that Purplepass is super simple and easy to use. I switched from Eventbrite after many years and I must say, I am impressed with Purplepass and will be a customer for life. Also, the level of customer service offered by purple pass is exceptional. I received immediate responses via email and the agents were knowledgeable and very friendly.",Cons: Everything is just as we needed it to be for our event.,"Overall: Awesome platform that makes creating events, uploading graphics and ordering wristbands such a breeze! We loved how inclusive the platform is because it served all of our needs. We will definitely host all of our events on purple pass from now on! Such a cool name too- you guys rock!",
The Best in Town!,James H.,,,,VRI,Source: Capterra,"Sep 29, 2016",5,4,5,5,5,10.0,"Comments: Gabriel and his team are amazing people to work with. They are extremely responsive to any questions you might have, and provide many extra services that place them above any other ticketing service company.",,,,
purple pass has great customer service,James R.,,,,VRI,Source: Capterra,"Mar 21, 2017",5,5,5,5,5,10.0,Comments: they are always quick w responses. thumbs up. been working with them a while now....i have no complaints.,,,,
Purplepass,Debbie Y.,,,,VRI,Source: Capterra,"Dec 18, 2014",5,5,5,5,5,10.0,Comments: Very rare to blend technology and customer care. Purplepass exceeds both. The web site is easy to navigate and is filled with valuable tools to help your event. The staff is responsive and courteous. Kudos!!,,,,
VERSATILE RADIO REVIEW,MARI F.,FOUNDER,,,VRI,Source: Capterra,"Jun 25, 2014",5,5,5,5,5,10.0,"Comments: PURPLEPASS TICKETING IS VERY SIMPLE, AND MAKES THINGS A WHOLE LOT EASIER AS MY EVENT IS IN THE DEVELOPING MODE. IF I WOULD HAVE KNOWN THERE WAS PURPLEPASS A LONG TIME AGO, I WOULD HAVE BEEN DOING EVENTS YEARS AGO.",,,,
Purplepass for our event,Dan M.,,,,VRI,Source: Capterra,"Feb 28, 2017",5,5,5,5,5,10.0,Comments: We were very pleased at how easy it was to use. I like how it let us know how many attendees that pre ordered tix haven't arrived yet and let us plan for them.,,,,
This software made it easy to purchase tickets,Nikki B.,Volunteer manager,,Used the software for: 6-12 months,NGC,Source: Capterra,"Mar 14, 2018",5,4,5,3,5,10.0,,Pros: It was really easy to set up an event and promote it. I felt it helped gain more ticket sales and interested.,Cons: It was a little difficult to navigate the platform and wished it was a little more mobile friendly. That would've made the experience a little better.,,
Purplepass Ticketing,Nikki W.,,,,NGC,Source: Capterra,"Nov 27, 2016",5,5,5,5,5,10.0,Comments: We used Purplepass for our Beer by the Bay Event. It was super easy to set up and use. We will definitely use Purplepass again for our event next year.,,,,
These guys are terrific,Prescott B.,Founder,,,NGC,Source: Capterra,"Jun 03, 2014",5,4,5,5,5,10.0,Comments: Purplepass has been stellar. Our organization has had changing needs and Purplepass has been responsive and innovative in helping us find solutions as we grow our events. Highly recommend them.,,,,
Purplepass In San Antonio,William L.,Owner/Operator,,,NGC,Source: Capterra,"Dec 22, 2014",5,5,5,5,5,10.0,"Comments: We have been using Purplepass for over 2 years & it's been a great company. Easy on-line set up of the event, quick pay out & they are always available to answer questions.",,,,
Great deal!,Anne C.,Executive Assistant,1001-5000 employees,Used the software for: Less than 6 months,NGC,Source: Software Advice,"May 21, 2018",5,5,4,5,4,10.0,,Pros: It is easy to use and features are manageable as it is. Customer representatives are also vigilant to entertain.,"Cons: Since I am a newbie in using this software, still exploring all the features of this software. Hoping for great deals!!",,
Purplepass Rocks!,Wayne C.,Owner,,,NGC,Source: Capterra,"Oct 01, 2015",5,5,4,5,4,10.0,Comments: Gabe and all his staff are always there when needed and are on the cutting edge of ticket fulfillment and data collection and inhouse-marketing.,,,,
Purplepass Ticketing Service Review,Nandan P.,Founder,,,NGC,Source: Capterra,"Feb 16, 2015",5,5,4,5,4,10.0,Comments: The customer service really is 24/7. This flexibility helped us out immensely and all doubts were clarified immediately. I highly recommend this service.,,,,
Ease of software and fantastic tools!,David S.,,,,NGC,Source: Capterra,"Oct 06, 2016",5,5,5,5,5,10.0,Comments: Very easy to use and great marketing tools to help you have a successful campaign! I would definitely use this site again!,,,,
Purplepass Ticketing review,Natalie H.,Executive Assistant,"Hospitality, 201-500 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Nov 09, 2018",5,5,5,5,5,10.0,,Pros: Easy to access your event details from any device,"Cons: We did have some challenges with listing all our different price points, as we give discounts and have comps for our concerts. But once we figured it out it was great.",Overall: The system made our check in process a whole lot easier.,
Best platform I've used to sell tickets,Matt C.,Coordinator,"Education Management, 11-50 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 18, 2019",5,4,4,5,5,10.0,,Pros: I love how easy it is to use and how helpful the staff is when I have have a question or need to find a solution.,"Cons: I wish that all platforms web, iOS, and android had the same features.",Overall: Best platform I've used to sell tickets.,
good staff,Jacob M.,General Manager,,,VRI,Source: Capterra,"May 20, 2014",5,4,4,5,5,10.0,Comments: These guys are great. They are always there to help when I have questions and are intergrating new things to improve site all the time,,,,
David Miller Live Music,David M.,Owner,,,VRI,Source: Capterra,"May 24, 2014",5,5,4,5,5,10.0,Comments: Purplepass has a full service ticket site. I am completely happy with it's functionality.,,,,
GREAT SITE,Darrell F.,PROMOTER,,,VRI,Source: Capterra,"May 20, 2014",5,5,4,5,5,10.0,Comments: LOVE THIS SITE! VERY VERSATILE,,,,
Will use again for sure!,Kyle H.,Artist/Performer,"Performing Arts, Self-employed",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 20, 2019",5,4,4,5,5,10.0,,Pros: I loved the easy ticket link that I chose. I found it very affordable for the performer!,Cons: Checking people into the event was not as easy as I'd hoped. I didn't get a list of will call names until an hour before the show. I know the app works a bit better with an iPad which wasn't available to us at the theatre where I had my event.,Overall: It was great! I called customer service a few times. They were always quick to answer and provide help. Will use again for sure!,
Box office online was a breeze!,Lidice M.,Event Promoter,"Entertainment, 11-50 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 18, 2019",5,5,5,5,5,10.0,,Pros: Extremely easy to use and customize for events.,Cons: I found nothing wrong or bad about their software.,Overall: It was easy to set up and keep track of all sales. I was quite satisfied with the cost of ticket stock and how I can upload my design to it. On the day of the event using box office online was a breeze and I was able to check every one in without any delay. I will definitely use this service again for future events.,
Very good,David B.,Owner/CEO,"Music, Self-employed",Used the software for: Less than 6 months,NO,Source: Capterra,"Sep 05, 2017",5,5,5,5,5,10.0,,Pros: This system is the easiest system we have used. Great customer support. I liked how it was easy to upload photos/videos and and a description to your event page.,Cons: Needs a couple more ticket options. This product was cost effective for my organization and PurplePass's customer service was top notch.,Overall: Great tickets. Easy to use. Everything is all in one!,
Purple Pass is fantastic,Jeffrey B.,Marketing Manager,,Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 26, 2018",5,5,5,5,5,10.0,,"Pros: The ease and user-friendly interface. I think it's a great, easy tool for events. Also, the people at Purple Pass are helpful and very responsive.","Cons: I haven't found them yet. So far, it's been great. Also, I haven't heard any complaints from anyone who has used the product.",,
A helpful team to be apart of,Diana P.,Museum Coordinator,"Museums and Institutions, 11-50 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 20, 2019",5,5,5,5,5,10.0,,Pros: Ease of use. Very helpful and knowledgeable support.,"Cons: Can't think of anything at the moment, nothing negative.",Overall: Very happy to be in the Purplepass Ticketing family. Loved the overall experience and support was great. Everyone is so knowledgeable and helpful.,
It is perfect tool,Maziar A.,CPO,11-50 employees,Used the software for: Less than 6 months,NGC,Source: Software Advice,"May 17, 2018",3,4,4,5,5,8.0,,"Pros: Best and very reliable solution for ticketing. Easy to set up and very good integration. helpful, resolving our issues. It can handle thousands of tickets without any problem","Cons: Scanner sometimes didn't work. However, the support is really good and you can count on them to resolve any issues in a reasonably short time.",,
Ticketing/Customer Service,Steven D.,Partner,"Marketing and Advertising, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Sep 06, 2018",5,5,4,5,5,9.0,,Pros: The feature/function and staff that have walked us step-by-step through the process (Jordan Marrone).,Cons: Ability to transition reports to end user in seamless fashion. Statistics...,Overall: Outstanding.,
Purplepass Ticketing Review,Laura P.,Event Curator,"Music, Self-employed",Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 03, 2018",5,5,5,5,5,10.0,,Pros: That it makes everything easier and it's very customizable to my individual event needs. Helped me quickly whenever I had questions!,,,
